"gene_id","species","expression_id","id_type","source_info","gene_name","hog_id","og_id"
"CAGL0G03553g","glabrata","CAGL0G03553g","CAGL0","original","","N1.HOG0001177","OG0000938"
"CAGL0G03575g","glabrata","CAGL0G03575g","CAGL0","original","","N1.HOG0001093","OG0000854"
"CAGL0G03597g","glabrata","CAGL0G03597g","CAGL0","original","","N1.HOG0002408","OG0002168"
"CAGL0G03619g","glabrata","CAGL0G03619g","CAGL0","original","","N1.HOG0000160","OG0000091"
"CAGL0G03641g","glabrata","CAGL0G03641g","CAGL0","original","","N1.HOG0001921","OG0001681"
"CAGL0G03663g","glabrata","CAGL0G03663g","CAGL0","original","","N1.HOG0001314","OG0001073"
"CAGL0G03685g","glabrata","CAGL0G03685g","CAGL0","original","",,
"CAGL0G03707g","glabrata","CAGL0G03707g","CAGL0","original","","N1.HOG0002426","OG0002186"
"CAGL0G03729g","glabrata","CAGL0G03729g","CAGL0","original","","N1.HOG0004539","OG0004303"
"CAGL0G03751g","glabrata","CAGL0G03751g","CAGL0","original","","N1.HOG0005539","OG0005362"
"CAGL0G03773g","glabrata","CAGL0G03773g","CAGL0","original","","N1.HOG0000412","OG0000233"
"CAGL0G03795g","glabrata","CAGL0G03795g","CAGL0","original","SSA1","N1.HOG0000033","OG0000018"
"CAGL0G03861g","glabrata","CAGL0G03861g","CAGL0","original","","N1.HOG0002673","OG0002433"
"CAGL0G03883g","glabrata","CAGL0G03883g","CAGL0","original","","N1.HOG0003048","OG0002808"
"CAGL0G03905g","glabrata","CAGL0G03905g","CAGL0","original","","N1.HOG0000915","OG0000680"
"CAGL0G03927g","glabrata","CAGL0G03927g","CAGL0","original","TPO1_1","N1.HOG0000207","OG0000118"
"CAGL0G03971g","glabrata","CAGL0G03971g","CAGL0","original","","N1.HOG0002034","OG0001794"
"CAGL0G04015g","glabrata","CAGL0G04015g","CAGL0","original","","N1.HOG0002706","OG0002466"
"CAGL0G04037g","glabrata","CAGL0G04037g","CAGL0","original","","N1.HOG0002304","OG0002064"
"CAGL0G04059g","glabrata","CAGL0G04059g","CAGL0","original","","N1.HOG0003842","OG0003603"
"CAGL0G04081g","glabrata","CAGL0G04081g","CAGL0","original","","N1.HOG0004010","OG0003771"
"CAGL0G04103g","glabrata","CAGL0G04103g","CAGL0","original","","N1.HOG0001686","OG0001446"
"CAGL0G04125g","glabrata","CAGL0G04125g","CAGL0","original","","N1.HOG0000129","OG0000072"
"CAGL0G04147g","glabrata","CAGL0G04147g","CAGL0","original","","N1.HOG0003892","OG0003653"
"CAGL0G04169g","glabrata","CAGL0G04169g","CAGL0","original","","N1.HOG0002506","OG0002266"
"CAGL0G04191g","glabrata","CAGL0G04191g","CAGL0","original","","N1.HOG0004540","OG0004304"
"CAGL0G04213g","glabrata","CAGL0G04213g","CAGL0","original","","N1.HOG0005129","OG0004902"
"CAGL0G04279g","glabrata","CAGL0G04279g","CAGL0","original","","N1.HOG0000030","OG0000017"
"CAGL0G04345g","glabrata","CAGL0G04345g","CAGL0","original","","N1.HOG0003700","OG0003458"
"CAGL0G04367g","glabrata","CAGL0G04367g","CAGL0","original","","N1.HOG0002170","OG0001930"
"CAGL0G04389g","glabrata","CAGL0G04389g","CAGL0","original","","N1.HOG0000040","OG0000022"
"CAGL0G04411g","glabrata","CAGL0G04411g","CAGL0","original","","N1.HOG0001355","OG0001115"
"CAGL0G04433g","glabrata","CAGL0G04433g","CAGL0","original","","N1.HOG0003709","OG0003470"
"CAGL0G04455g","glabrata","CAGL0G04455g","CAGL0","original","","N1.HOG0001369","OG0001129"
"CAGL0G04499g","glabrata","CAGL0G04499g","CAGL0","original","","N1.HOG0000833","OG0000601"
"CAGL0G04521g","glabrata","CAGL0G04521g","CAGL0","original","","N1.HOG0003603","OG0003361"
"CAGL0G04543g","glabrata","CAGL0G04543g","CAGL0","original","","N1.HOG0001692","OG0001452"
"CAGL0G04565g","glabrata","CAGL0G04565g","CAGL0","original","","N1.HOG0004835","OG0004603"
"CAGL0G04587g","glabrata","CAGL0G04587g","CAGL0","original","","N1.HOG0003771","OG0003532"
"CAGL0G04609g","glabrata","CAGL0G04609g","CAGL0","original","PKH2","N1.HOG0000172","OG0000099"
"CAGL0G04631g","glabrata","CAGL0G04631g","CAGL0","original","","N1.HOG0000419","OG0000238"
"CAGL0G04653g","glabrata","CAGL0G04653g","CAGL0","original","","N1.HOG0001226","OG0000987"
"CAGL0G04675g","glabrata","CAGL0G04675g","CAGL0","original","","N1.HOG0004541","OG0004305"
"CAGL0G04697g","glabrata","CAGL0G04697g","CAGL0","original","","N1.HOG0002949","OG0002709"
"CAGL0G04719g","glabrata","CAGL0G04719g","CAGL0","original","","N1.HOG0000168","OG0000097"
"CAGL0G04741g","glabrata","CAGL0G04741g","CAGL0","original","","N1.HOG0000418","OG0000237"
"CAGL0G04763g","glabrata","CAGL0G04763g","CAGL0","original","","N1.HOG0003364","OG0003124"
"CAGL0G04785g","glabrata","CAGL0G04785g","CAGL0","original","",,
"CAGL0G04807g","glabrata","CAGL0G04807g","CAGL0","original","","N1.HOG0000297","OG0000169"
"CAGL0G04829g","glabrata","CAGL0G04829g","CAGL0","original","","N1.HOG0001196","OG0000957"
"CAGL0G04851g","glabrata","CAGL0G04851g","CAGL0","original","SUR4","N1.HOG0000188","OG0000107"
"CAGL0G04873g","glabrata","CAGL0G04873g","CAGL0","original","ROM2","N1.HOG0001228","OG0000989"
"CAGL0G04895g","glabrata","CAGL0G04895g","CAGL0","original","","N1.HOG0003963","OG0003724"
"CAGL0G04917g","glabrata","CAGL0G04917g","CAGL0","original","","N1.HOG0000202","OG0000115"
"CAGL0G04939g","glabrata","CAGL0G04939g","CAGL0","original","","N1.HOG0004542","OG0004306"
"CAGL0G04961g","glabrata","CAGL0G04961g","CAGL0","original","","N1.HOG0004328","OG0004091"
"CAGL0G04983g","glabrata","CAGL0G04983g","CAGL0","original","","N1.HOG0003518","OG0003276"
"CAGL0G05005g","glabrata","CAGL0G05005g","CAGL0","original","","N1.HOG0002476","OG0002236"
"CAGL0G05027g","glabrata","CAGL0G05027g","CAGL0","original","","N1.HOG0002826","OG0002586"
"CAGL0G05049g","glabrata","CAGL0G05049g","CAGL0","original","","N1.HOG0003249","OG0003009"
"CAGL0G05071g","glabrata","CAGL0G05071g","CAGL0","original","","N1.HOG0002977","OG0002737"
"CAGL0G05093g","glabrata","CAGL0G05093g","CAGL0","original","","N1.HOG0001445","OG0001205"
"CAGL0G05115g","glabrata","CAGL0G05115g","CAGL0","original","","N1.HOG0001622","OG0001382"
"CAGL0G05159g","glabrata","CAGL0G05159g","CAGL0","original","","N1.HOG0004543","OG0004307"
"CAGL0G05181g","glabrata","CAGL0G05181g","CAGL0","original","","N1.HOG0000629","OG0000408"
"CAGL0G05203g","glabrata","CAGL0G05203g","CAGL0","original","","N1.HOG0003856","OG0003617"
"CAGL0G05225g","glabrata","CAGL0G05225g","CAGL0","original","DOS1","N1.HOG0002618","OG0002378"
"CAGL0G05247g","glabrata","CAGL0G05247g","CAGL0","original","","N1.HOG0000742","OG0000512"
"CAGL0G05269g","glabrata","CAGL0G05269g","CAGL0","original","","N1.HOG0004544","OG0004308"
"CAGL0G05291g","glabrata","CAGL0G05291g","CAGL0","original","","N1.HOG0001298","OG0001057"
"CAGL0G05313g","glabrata","CAGL0G05313g","CAGL0","original","","N1.HOG0002269","OG0002029"
"CAGL0G05329g","glabrata","CAGL0G05329g","CAGL0","original","","N1.HOG0004545","OG0004309"
"CAGL0G05335g","glabrata","CAGL0G05335g","CAGL0","original","TPS2","N1.HOG0001634","OG0001394"
"CAGL0G05357g","glabrata","CAGL0G05357g","CAGL0","original","","N1.HOG0002800","OG0002560"
"CAGL0G05379g","glabrata","CAGL0G05379g","CAGL0","original","","N1.HOG0004329","OG0004092"
"CAGL0G05401g","glabrata","CAGL0G05401g","CAGL0","original","","N1.HOG0000844","OG0000612"
"CAGL0G05423g","glabrata","CAGL0G05423g","CAGL0","original","HO","N1.HOG0004836","OG0004604"
"CAGL0G05445g","glabrata","CAGL0G05445g","CAGL0","original","","N1.HOG0003590","OG0003348"
"CAGL0G05467g","glabrata","CAGL0G05467g","CAGL0","original","","N1.HOG0005924","OG0005788"
"CAGL0G05489g","glabrata","CAGL0G05489g","CAGL0","original","","N1.HOG0003838","OG0003599"
"CAGL0G05511g","glabrata","CAGL0G05511g","CAGL0","original","","N1.HOG0000844","OG0000612"
"CAGL0G05544g","glabrata","CAGL0G05544g","CAGL0","original","","N1.HOG0005925","OG0005789"
"CAGL0G05566g","glabrata","CAGL0G05566g","CAGL0","original","","N1.HOG0000291","OG0000166"
"CAGL0G05588g","glabrata","CAGL0G05588g","CAGL0","original","","N1.HOG0004546","OG0004310"
"CAGL0G05610g","glabrata","CAGL0G05610g","CAGL0","original","","N1.HOG0001097","OG0000858"
"CAGL0G05632g","glabrata","CAGL0G05632g","CAGL0","original","","N1.HOG0004199","OG0003962"
"CAGL0G05654g","glabrata","CAGL0G05654g","CAGL0","original","","N1.HOG0003632","OG0003390"
"CAGL0G05676g","glabrata","CAGL0G05676g","CAGL0","original","","N1.HOG0002689","OG0002449"
"CAGL0G05698g","glabrata","CAGL0G05698g","CAGL0","original","GDH2","N1.HOG0002065","OG0001825"
"CAGL0G05720g","glabrata","CAGL0G05720g","CAGL0","original","","N1.HOG0005926","OG0005790"
"CAGL0G05742g","glabrata","CAGL0G05742g","CAGL0","original","","N1.HOG0002384","OG0002144"
"CAGL0G05764g","glabrata","CAGL0G05764g","CAGL0","original","","N1.HOG0005927","OG0005791"
"CAGL0G05786g","glabrata","CAGL0G05786g","CAGL0","original","","N1.HOG0002383","OG0002143"
"CAGL0G05808g","glabrata","CAGL0G05808g","CAGL0","original","","N1.HOG0000883","OG0000650"
"CAGL0G05830g","glabrata","CAGL0G05830g","CAGL0","original","","N1.HOG0000457","OG0000264"
"CAGL0G05852g","glabrata","CAGL0G05852g","CAGL0","original","","N1.HOG0002896","OG0002656"
"CAGL0G05874g","glabrata","CAGL0G05874g","CAGL0","original","","N1.HOG0003811","OG0003572"
"CAGL0G05896g","glabrata","CAGL0G05896g","CAGL0","original","","N1.HOG0004547","OG0004311"
"CAGL0G05918g","glabrata","CAGL0G05918g","CAGL0","original","","N1.HOG0001644","OG0001404"
"CAGL0G05940g","glabrata","CAGL0G05940g","CAGL0","original","","N1.HOG0001036","OG0000799"
"CAGL0G05962g","glabrata","CAGL0G05962g","CAGL0","original","","N1.HOG0003919","OG0003680"
"CAGL0G05984g","glabrata","CAGL0G05984g","CAGL0","original","","N1.HOG0004094","OG0003855"
"CAGL0G06006g","glabrata","CAGL0G06006g","CAGL0","original","","N1.HOG0000473","OG0000276"
"CAGL0G06028g","glabrata","CAGL0G06028g","CAGL0","original","ARO9","N1.HOG0002300","OG0002060"
"CAGL0G06050g","glabrata","CAGL0G06050g","CAGL0","original","","N1.HOG0005928","OG0005792"
"CAGL0G06072g","glabrata","CAGL0G06072g","CAGL0","original","","N1.HOG0001388","OG0001148"
"CAGL0G06094g","glabrata","CAGL0G06094g","CAGL0","original","","N1.HOG0001111","OG0000872"
"CAGL0G06116g","glabrata","CAGL0G06116g","CAGL0","original","","N1.HOG0001270","OG0001029"
"CAGL0G06138g","glabrata","CAGL0G06138g","CAGL0","original","","N1.HOG0000191","OG0000108"
"CAGL0G06182g","glabrata","CAGL0G06182g","CAGL0","original","","N1.HOG0000697","OG0000467"
"CAGL0G06226g","glabrata","CAGL0G06226g","CAGL0","original","","N1.HOG0002565","OG0002325"
"CAGL0G06248g","glabrata","CAGL0G06248g","CAGL0","original","","N1.HOG0003022","OG0002782"
"CAGL0G06270g","glabrata","CAGL0G06270g","CAGL0","original","","N1.HOG0003368","OG0003128"
"CAGL0G06292g","glabrata","CAGL0G06292g","CAGL0","original","","N1.HOG0003717","OG0003478"
"CAGL0G06314g","glabrata","CAGL0G06314g","CAGL0","original","","N1.HOG0004330","OG0004093"
"CAGL0G06336g","glabrata","CAGL0G06336g","CAGL0","original","","N1.HOG0000788","OG0000556"
"CAGL0G06358g","glabrata","CAGL0G06358g","CAGL0","original","","N1.HOG0000702","OG0000472"
"CAGL0G06380g","glabrata","CAGL0G06380g","CAGL0","original","","N1.HOG0002082","OG0001842"
"CAGL0G06402g","glabrata","CAGL0G06402g","CAGL0","original","","N1.HOG0003425","OG0003185"
"CAGL0G06424g","glabrata","CAGL0G06424g","CAGL0","original","","N1.HOG0002748","OG0002508"
"CAGL0G06468g","glabrata","CAGL0G06468g","CAGL0","original","","N1.HOG0000471","OG0000275"
"CAGL0G06490g","glabrata","CAGL0G06490g","CAGL0","original","","N1.HOG0001120","OG0000881"
"CAGL0G06556g","glabrata","CAGL0G06556g","CAGL0","original","PHO23","N1.HOG0003800","OG0003561"
"CAGL0G06578g","glabrata","CAGL0G06578g","CAGL0","original","","N1.HOG0003529","OG0003287"
"CAGL0G06600g","glabrata","CAGL0G06600g","CAGL0","original","","N1.HOG0004548","OG0004312"
"CAGL0G06622g","glabrata","CAGL0G06622g","CAGL0","original","","N1.HOG0000225","OG0000130"
"CAGL0G06666g","glabrata","CAGL0G06666g","CAGL0","original","","N1.HOG0003392","OG0003152"
"CAGL0G06688g","glabrata","CAGL0G06688g","CAGL0","original","MET4","N1.HOG0000344","OG0000195"
"CAGL0G06732g","glabrata","CAGL0G06732g","CAGL0","original","","N1.HOG0000418","OG0000237"
"CAGL0G06754g","glabrata","CAGL0G06754g","CAGL0","original","","N1.HOG0002672","OG0002432"
"CAGL0G06776g","glabrata","CAGL0G06776g","CAGL0","original","","N1.HOG0000508","OG0000300"
"CAGL0G06798g","glabrata","CAGL0G06798g","CAGL0","original","","N1.HOG0004095","OG0003856"
"CAGL0G06820g","glabrata","CAGL0G06820g","CAGL0","original","","N1.HOG0004549","OG0004313"
"CAGL0G06842g","glabrata","CAGL0G06842g","CAGL0","original","","N1.HOG0002376","OG0002136"
"CAGL0G06864g","glabrata","CAGL0G06864g","CAGL0","original","","N1.HOG0004550","OG0004314"
"CAGL0G06886g","glabrata","CAGL0G06886g","CAGL0","original","","N1.HOG0004190","OG0003953"
"CAGL0G06908g","glabrata","CAGL0G06908g","CAGL0","original","","N1.HOG0001486","OG0001246"
"CAGL0G06930g","glabrata","CAGL0G06930g","CAGL0","original","","N1.HOG0000658","OG0000432"
"CAGL0G06952g","glabrata","CAGL0G06952g","CAGL0","original","PHM3","N1.HOG0002780","OG0002540"
"CAGL0G06974g","glabrata","CAGL0G06974g","CAGL0","original","","N1.HOG0002735","OG0002495"
"CAGL0G06996g","glabrata","CAGL0G06996g","CAGL0","original","",,
"CAGL0G07018g","glabrata","CAGL0G07018g","CAGL0","original","","N1.HOG0001556","OG0001316"
"CAGL0G07040g","glabrata","CAGL0G07040g","CAGL0","original","","N1.HOG0000326","OG0000186"
"CAGL0G07062g","glabrata","CAGL0G07062g","CAGL0","original","","N1.HOG0000507","OG0000299"
"CAGL0G07084g","glabrata","CAGL0G07084g","CAGL0","original","","N1.HOG0002982","OG0002742"
"CAGL0G07106g","glabrata","CAGL0G07106g","CAGL0","original","APT1","N1.HOG0001212","OG0000973"
"CAGL0G07128g","glabrata","CAGL0G07128g","CAGL0","original","","N1.HOG0000561","OG0000343"
"CAGL0G07175g","glabrata","CAGL0G07175g","CAGL0","original","","N1.HOG0001410","OG0001170"
"CAGL0G07188g","glabrata","CAGL0G07188g","CAGL0","original","","N1.HOG0005894","OG0005758"
"CAGL0G07205g","glabrata","CAGL0G07205g","CAGL0","original","","N1.HOG0000561","OG0000343"
"CAGL0G07227g","glabrata","CAGL0G07227g","CAGL0","original","","N1.HOG0001276","OG0001035"
"CAGL0G07249g","glabrata","CAGL0G07249g","CAGL0","original","","N1.HOG0000812","OG0000580"
"CAGL0G07271g","glabrata","CAGL0G07271g","CAGL0","original","","N1.HOG0000604","OG0000384"
"CAGL0G07293g","glabrata","CAGL0G07293g","CAGL0","original","","N1.HOG0004551","OG0004315"
"CAGL0G07315g","glabrata","CAGL0G07315g","CAGL0","original","","N1.HOG0002292","OG0002052"
"CAGL0G07337g","glabrata","CAGL0G07337g","CAGL0","original","","N1.HOG0002190","OG0001950"
"CAGL0G07359g","glabrata","CAGL0G07359g","CAGL0","original","","N1.HOG0001497","OG0001257"
"CAGL0G07381g","glabrata","CAGL0G07381g","CAGL0","original","","N1.HOG0002861","OG0002621"
"CAGL0G07403g","glabrata","CAGL0G07403g","CAGL0","original","","N1.HOG0000676","OG0000448"
"CAGL0G07425g","glabrata","CAGL0G07425g","CAGL0","original","","N1.HOG0002021","OG0001781"
"CAGL0G07447g","glabrata","CAGL0G07447g","CAGL0","original","","N1.HOG0004552","OG0004316"
"CAGL0G07469g","glabrata","CAGL0G07469g","CAGL0","original","","N1.HOG0003616","OG0003374"
"CAGL0G07491g","glabrata","CAGL0G07491g","CAGL0","original","MNN11","N1.HOG0001763","OG0001523"
"CAGL0G07513g","glabrata","CAGL0G07513g","CAGL0","original","","N1.HOG0001214","OG0000975"
"CAGL0G07529g","glabrata","CAGL0G07529g","CAGL0","original","","N1.HOG0002474","OG0002234"
"CAGL0G07535g","glabrata","CAGL0G07535g","CAGL0","original","","N1.HOG0001829","OG0001589"
"CAGL0G07557g","glabrata","CAGL0G07557g","CAGL0","original","","N1.HOG0005929","OG0005793"
"CAGL0G07579g","glabrata","CAGL0G07579g","CAGL0","original","","N1.HOG0002659","OG0002419"
"CAGL0G07601g","glabrata","CAGL0G07601g","CAGL0","original","","N1.HOG0000790","OG0000558"
"CAGL0G07623g","glabrata","CAGL0G07623g","CAGL0","original","","N1.HOG0001889","OG0001649"
"CAGL0G07645g","glabrata","CAGL0G07645g","CAGL0","original","",,
"CAGL0G07667g","glabrata","CAGL0G07667g","CAGL0","original","","N1.HOG0000069","OG0000038"
"CAGL0G07689g","glabrata","CAGL0G07689g","CAGL0","original","","N1.HOG0000075","OG0000040"
"CAGL0G07711g","glabrata","CAGL0G07711g","CAGL0","original","","N1.HOG0003679","OG0003437"
"CAGL0G07733g","glabrata","CAGL0G07733g","CAGL0","original","","N1.HOG0001752","OG0001512"
"CAGL0G07755g","glabrata","CAGL0G07755g","CAGL0","original","","N1.HOG0003220","OG0002980"
"CAGL0G07777g","glabrata","CAGL0G07777g","CAGL0","original","","N1.HOG0003521","OG0003279"
"CAGL0G07799g","glabrata","CAGL0G07799g","CAGL0","original","","N1.HOG0003000","OG0002760"
"CAGL0G07821g","glabrata","CAGL0G07821g","CAGL0","original","","N1.HOG0004081","OG0003842"
"CAGL0G07843g","glabrata","CAGL0G07843g","CAGL0","original","","N1.HOG0001483","OG0001243"
"CAGL0G07865g","glabrata","CAGL0G07865g","CAGL0","original","","N1.HOG0002364","OG0002124"
"CAGL0G07881g","glabrata","CAGL0G07881g","CAGL0","original","","N1.HOG0001476","OG0001236"
"CAGL0G07887g","glabrata","CAGL0G07887g","CAGL0","original","","N1.HOG0003965","OG0003726"
"CAGL0G07909g","glabrata","CAGL0G07909g","CAGL0","original","","N1.HOG0002566","OG0002326"
"CAGL0G07931g","glabrata","CAGL0G07931g","CAGL0","original","","N1.HOG0002084","OG0001844"
"CAGL0G07953g","glabrata","CAGL0G07953g","CAGL0","original","","N1.HOG0003188","OG0002948"
"CAGL0G07975g","glabrata","CAGL0G07975g","CAGL0","original","","N1.HOG0001361","OG0001121"
"CAGL0G07997g","glabrata","CAGL0G07997g","CAGL0","original","","N1.HOG0001647","OG0001407"
"CAGL0G08019g","glabrata","CAGL0G08019g","CAGL0","original","","N1.HOG0003734","OG0003495"
"CAGL0G08041g","glabrata","CAGL0G08041g","CAGL0","original","","N1.HOG0003461","OG0003221"
"CAGL0G08063g","glabrata","CAGL0G08063g","CAGL0","original","","N1.HOG0002947","OG0002707"
"CAGL0G08085g","glabrata","CAGL0G08085g","CAGL0","original","","N1.HOG0000366","OG0000207"
"CAGL0G08107g","glabrata","CAGL0G08107g","CAGL0","original","","N1.HOG0005930","OG0005794"
"CAGL0G08129g","glabrata","CAGL0G08129g","CAGL0","original","","N1.HOG0001636","OG0001396"
"CAGL0G08151g","glabrata","CAGL0G08151g","CAGL0","original","","N1.HOG0001153","OG0000914"
"CAGL0G08173g","glabrata","CAGL0G08173g","CAGL0","original","","N1.HOG0003055","OG0002815"
"CAGL0G08195g","glabrata","CAGL0G08195g","CAGL0","original","","N1.HOG0000858","OG0000626"
"CAGL0G08217g","glabrata","CAGL0G08217g","CAGL0","original","","N1.HOG0003998","OG0003759"
"CAGL0G08228g","glabrata","CAGL0G08228g","CAGL0","original","","N1.HOG0001714","OG0001474"
"CAGL0G08250g","glabrata","CAGL0G08250g","CAGL0","original","","N1.HOG0003342","OG0003102"
"CAGL0G08272g","glabrata","CAGL0G08272g","CAGL0","original","","N1.HOG0003102","OG0002862"
"CAGL0G08294g","glabrata","CAGL0G08294g","CAGL0","original","","N1.HOG0001704","OG0001464"
"CAGL0G08316g","glabrata","CAGL0G08316g","CAGL0","original","ARV1","N1.HOG0000443","OG0000256"
"CAGL0G08338g","glabrata","CAGL0G08338g","CAGL0","original","","N1.HOG0000943","OG0000708"
"CAGL0G08360g","glabrata","CAGL0G08360g","CAGL0","original","VPS34","N1.HOG0002168","OG0001928"
"CAGL0G08382g","glabrata","CAGL0G08382g","CAGL0","original","","N1.HOG0004553","OG0004317"
"CAGL0G08404g","glabrata","CAGL0G08404g","CAGL0","original","","N1.HOG0003549","OG0003307"
"CAGL0G08426g","glabrata","CAGL0G08426g","CAGL0","original","","N1.HOG0000691","OG0000461"
"CAGL0G08448g","glabrata","CAGL0G08448g","CAGL0","original","THI7","N1.HOG0000513","OG0000304"
"CAGL0G08470g","glabrata","CAGL0G08470g","CAGL0","original","","N1.HOG0002902","OG0002662"
"CAGL0G08492g","glabrata","CAGL0G08492g","CAGL0","original","","N1.HOG0000301","OG0000172"
"CAGL0G08558g","glabrata","CAGL0G08558g","CAGL0","original","","N1.HOG0001431","OG0001191"
"CAGL0G08602g","glabrata","CAGL0G08602g","CAGL0","original","","N1.HOG0003701","OG0003459"
"CAGL0G08624g","glabrata","CAGL0G08624g","CAGL0","original","QDR2","N1.HOG0000437","OG0000251"
"CAGL0G08646g","glabrata","CAGL0G08646g","CAGL0","original","","N1.HOG0005130","OG0004903"
"CAGL0G08668g","glabrata","CAGL0G08668g","CAGL0","original","","N1.HOG0000113","OG0000061"
"CAGL0G08690g","glabrata","CAGL0G08690g","CAGL0","original","","N1.HOG0001728","OG0001488"
"CAGL0G08712g","glabrata","CAGL0G08712g","CAGL0","original","","N1.HOG0002246","OG0002006"
"CAGL0G08734g","glabrata","CAGL0G08734g","CAGL0","original","","N1.HOG0000558","OG0000340"
"CAGL0G08756g","glabrata","CAGL0G08756g","CAGL0","original","","N1.HOG0000313","OG0000178"
"CAGL0G08778g","glabrata","CAGL0G08778g","CAGL0","original","","N1.HOG0003972","OG0003733"
"CAGL0G08800g","glabrata","CAGL0G08800g","CAGL0","original","","N1.HOG0003104","OG0002864"
"CAGL0G08822g","glabrata","CAGL0G08822g","CAGL0","original","","N1.HOG0002344","OG0002104"
"CAGL0G08844g","glabrata","CAGL0G08844g","CAGL0","original","","N1.HOG0000476","OG0000278"
"CAGL0G08866g","glabrata","CAGL0G08866g","CAGL0","original","","N1.HOG0005931","OG0005795"
"CAGL0G08888g","glabrata","CAGL0G08888g","CAGL0","original","","N1.HOG0004554","OG0004318"
"CAGL0G08910g","glabrata","CAGL0G08910g","CAGL0","original","","N1.HOG0002032","OG0001792"
"CAGL0G08932g","glabrata","CAGL0G08932g","CAGL0","original","","N1.HOG0001509","OG0001269"
"CAGL0G08954g","glabrata","CAGL0G08954g","CAGL0","original","","N1.HOG0000242","OG0000140"
