feature_id,sample,condition,background,pool,reads,total_feature_reads,cpm
GWK60_C01133,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01133,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01133,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01133,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01133,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01133,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_C01133,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01133,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01155,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01155,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01155,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01155,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01155,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01155,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01155,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_C01155,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01177,yH298-H2O2-treated-facs-pool1,treated,yH298,1,11,1828,6017.505470459519
GWK60_C01177,yH298-H2O2-treated-facs-pool2,treated,yH298,2,5,2101,2379.819133745835
GWK60_C01177,yH298-parent-pool1,parent,yH298,1,3,2000,1500
GWK60_C01177,yH298-parent-pool2,parent,yH298,2,4,2013,1987.083954297069
GWK60_C01177,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01177,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_C01177,yH299-parent-pool3,parent,yH299,3,4,2117,1889.4662257912141
GWK60_C01177,yH299-parent-pool4,parent,yH299,4,6,1572,3816.793893129771
GWK60_C01199,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01199,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_C01199,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01199,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01199,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_C01199,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01199,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01199,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01221,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_C01221,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_C01221,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01221,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01221,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01221,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01221,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01221,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01243,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01243,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01243,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01243,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01243,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01243,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01243,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01243,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01265,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_C01265,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01265,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01265,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_C01265,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01265,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01265,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01265,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01287,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01287,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01287,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01287,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01287,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01287,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01287,yH299-parent-pool3,parent,yH299,3,3,2117,1417.0996693434106
GWK60_C01287,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_C01309,yH298-H2O2-treated-facs-pool1,treated,yH298,1,2,1828,1094.0919037199124
GWK60_C01309,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01309,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01309,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01309,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01309,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01309,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01309,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01331,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01331,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01331,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01331,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01331,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01331,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01331,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01331,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01353,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01353,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01353,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01353,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01353,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01353,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01353,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01353,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01375,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01375,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01375,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_C01375,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_C01375,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01375,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01375,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01375,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01397,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_C01397,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01397,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01397,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01397,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01397,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01397,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01397,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01419,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_C01419,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01419,yH298-parent-pool1,parent,yH298,1,2,2000,1000
GWK60_C01419,yH298-parent-pool2,parent,yH298,2,3,2013,1490.312965722802
GWK60_C01419,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_C01419,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_C01419,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01419,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01441,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01441,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01441,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01441,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_C01441,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01441,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01441,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01441,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01463,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_C01463,yH298-H2O2-treated-facs-pool2,treated,yH298,2,2,2101,951.927653498334
GWK60_C01463,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_C01463,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01463,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01463,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01463,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01463,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_C01485,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01485,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01485,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01485,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01485,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01485,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01485,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01485,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01507,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01507,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01507,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01507,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01507,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01507,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01507,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01507,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01529,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01529,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01529,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01529,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01529,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01529,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01529,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01529,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01551,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01551,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01551,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01551,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01551,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01551,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01551,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01551,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01573,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01573,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01573,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01573,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01573,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01573,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01573,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01573,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01595,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01595,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01595,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01595,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01595,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01595,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01595,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01595,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01617,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01617,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01617,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_C01617,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01617,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01617,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01617,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_C01617,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01639,yH298-H2O2-treated-facs-pool1,treated,yH298,1,3,1828,1641.1378555798688
GWK60_C01639,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01639,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01639,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_C01639,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01639,yH299-H2O2-treated-facs-pool4,treated,yH299,4,2,2244,891.2655971479501
GWK60_C01639,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01639,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01661,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_C01661,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01661,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01661,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01661,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01661,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01661,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01661,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01683,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01683,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01683,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01683,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01683,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01683,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01683,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01683,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01705,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01705,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01705,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01705,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01705,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01705,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01705,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01705,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01727,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01727,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01727,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01727,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01727,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01727,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01727,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01727,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01749,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01749,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_C01749,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01749,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01749,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01749,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01749,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01749,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01771,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01771,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_C01771,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_C01771,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01771,yH299-H2O2-treated-facs-pool3,treated,yH299,3,4,2012,1988.0715705765406
GWK60_C01771,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01771,yH299-parent-pool3,parent,yH299,3,5,2117,2361.8327822390174
GWK60_C01771,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01793,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01793,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01793,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01793,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_C01793,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01793,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01793,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01793,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_C01815,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_C01815,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01815,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01815,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01815,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01815,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01815,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01815,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01837,yH298-H2O2-treated-facs-pool1,treated,yH298,1,1,1828,547.0459518599562
GWK60_C01837,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01837,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01837,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01837,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_C01837,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01837,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_C01837,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_C01859,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01859,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_C01859,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_C01859,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01859,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01859,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01859,yH299-parent-pool3,parent,yH299,3,1,2117,472.36655644780353
GWK60_C01859,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01881,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01881,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01881,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01881,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01881,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01881,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_C01881,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01881,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01903,yH298-H2O2-treated-facs-pool1,treated,yH298,1,2,1828,1094.0919037199124
GWK60_C01903,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01903,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01903,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_C01903,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01903,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_C01903,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01903,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01925,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01925,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01925,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_C01925,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01925,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01925,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01925,yH299-parent-pool3,parent,yH299,3,2,2117,944.7331128956071
GWK60_C01925,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01947,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01947,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C01947,yH298-parent-pool1,parent,yH298,1,1,2000,500
GWK60_C01947,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01947,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01947,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01947,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01947,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01969,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C01969,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_C01969,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C01969,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C01969,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C01969,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C01969,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C01969,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C01991,yH298-H2O2-treated-facs-pool1,treated,yH298,1,5,1828,2735.229759299781
GWK60_C01991,yH298-H2O2-treated-facs-pool2,treated,yH298,2,6,2101,2855.7829604950025
GWK60_C01991,yH298-parent-pool1,parent,yH298,1,2,2000,1000
GWK60_C01991,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_C01991,yH299-H2O2-treated-facs-pool3,treated,yH299,3,1,2012,497.01789264413515
GWK60_C01991,yH299-H2O2-treated-facs-pool4,treated,yH299,4,5,2244,2228.1639928698755
GWK60_C01991,yH299-parent-pool3,parent,yH299,3,4,2117,1889.4662257912141
GWK60_C01991,yH299-parent-pool4,parent,yH299,4,7,1572,4452.926208651399
GWK60_C02013,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C02013,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C02013,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C02013,yH298-parent-pool2,parent,yH298,2,0,2013,0
GWK60_C02013,yH299-H2O2-treated-facs-pool3,treated,yH299,3,0,2012,0
GWK60_C02013,yH299-H2O2-treated-facs-pool4,treated,yH299,4,1,2244,445.63279857397504
GWK60_C02013,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C02013,yH299-parent-pool4,parent,yH299,4,1,1572,636.1323155216286
GWK60_C02035,yH298-H2O2-treated-facs-pool1,treated,yH298,1,3,1828,1641.1378555798688
GWK60_C02035,yH298-H2O2-treated-facs-pool2,treated,yH298,2,1,2101,475.963826749167
GWK60_C02035,yH298-parent-pool1,parent,yH298,1,0,2000,0
GWK60_C02035,yH298-parent-pool2,parent,yH298,2,1,2013,496.7709885742673
GWK60_C02035,yH299-H2O2-treated-facs-pool3,treated,yH299,3,3,2012,1491.0536779324054
GWK60_C02035,yH299-H2O2-treated-facs-pool4,treated,yH299,4,0,2244,0
GWK60_C02035,yH299-parent-pool3,parent,yH299,3,0,2117,0
GWK60_C02035,yH299-parent-pool4,parent,yH299,4,0,1572,0
GWK60_C02057,yH298-H2O2-treated-facs-pool1,treated,yH298,1,0,1828,0
GWK60_C02057,yH298-H2O2-treated-facs-pool2,treated,yH298,2,0,2101,0
GWK60_C02057,yH298-parent-pool1,parent,yH298,1,0,2000,0
